idx,type,first,second,third,fourth,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
55,ESFJ,E,S,F,J,0.05284601557819053,0.013061713600958659,0.014619532654284003,0.02384661473936489,0.08460155781905332,0.014499700419412821,0.015098861593768723,0.038705811863391254,0.04529658478130617,0.0010784901138406232,0.011264230077890952,0.029598562013181545,0.02037147992810066,0.05140802875973637,0.05991611743559017,0.014379868184541641,0.0002396644697423607,0.03427201917315758,0.04409826243259437,0.06327142001198323,0.019652486518873576,0.007669263031755543,0.018334331935290594,0.0013181545835829838,0.021809466746554824,0.0004793289394847214
56,INFP,I,N,F,P,0.06009783368273934,0.01013277428371768,0.02026554856743536,0.02323549965059399,0.07389937106918239,0.012403913347309574,0.02061495457721873,0.03738644304682041,0.0363382250174703,0.0019217330538085255,0.008211041229909155,0.021313766596785466,0.019042627533193572,0.04507337526205451,0.05992313067784766,0.01607267645003494,0.0006988120195667365,0.038085255066387144,0.04035639412997904,0.07005590496156534,0.024283717679944094,0.010831586303284416,0.02113906359189378,0.0019217330538085255,0.017645003494060098,0.0005241090146750524
57,INTP,I,N,T,P,0.057255377158436836,0.009996970614965161,0.015752802181157224,0.028476219327476522,0.08421690396849439,0.009391093607997577,0.015601332929415328,0.036655558921538926,0.04695546803998788,0.0010602847621932747,0.010299909118448955,0.030899727355346865,0.02181157225083308,0.047712814298697365,0.05846713117237201,0.01348076340502878,0.000757346258709482,0.03710996667676462,0.04241139048773099,0.0633141472281127,0.024538018782187216,0.00969403211148137,0.014995455922447743,0.000757346258709482,0.023629203271735837,0.0016661617691608604
58,ENTP,E,N,T,P,0.05363888189372954,0.009317552253840343,0.01548728280030219,0.0209015361369932,0.08725761772853186,0.014605892722236212,0.015109544195416772,0.03525560312263913,0.04948375723998993,0.001133215814656258,0.009947116595316042,0.03462603878116344,0.020271971795517502,0.04759506421556283,0.061445479728028204,0.013346764039284816,0.0008813900780659784,0.03676655754218081,0.04671367413749685,0.06711155880130949,0.024301183580961973,0.009443465122135482,0.014731805590531352,0.001133215814656258,0.02115336187358348,0.0002518257365902795
59,ENFP,E,N,F,P,0.052504268639726806,0.01195219123505976,0.012805919180421172,0.022908366533864542,0.08252703471826978,0.01508252703471827,0.016647694934547524,0.03457598178713717,0.041690381331815594,0.0021343198634035288,0.0069721115537848604,0.029595902105862264,0.022339214570290266,0.04951622083096187,0.05833807626636312,0.009817871371656232,0.0001422879908935686,0.031018782014797953,0.04738190096755834,0.06900967558338077,0.0199203187250996,0.008821855435401251,0.015224815025611838,0.0008537279453614115,0.022766078542970972,0.00099601593625498
60,INTJ,I,N,T,J,0.05444431293644218,0.010533790981181205,0.01621493667889691,0.028287371286542785,0.08924133033495088,0.016451651082968397,0.017161794295182862,0.034560302994437214,0.050775239673334124,0.0015386436264646704,0.008640075748609304,0.034915374600544447,0.023079654396970056,0.05160374008758433,0.057521600189371525,0.011362291395431412,0.000946857616285951,0.04071487750029589,0.045094093975618414,0.06545153272576636,0.020712510356255178,0.00733814652621612,0.014913007456503728,0.0005917860101787194,0.01799029470943307,0.0003550716061072316
61,ESTJ,E,S,T,J,0.0612219758561222,0.009238728750923873,0.015028332101502834,0.025006159152500616,0.09115545700911555,0.01453559990145356,0.01527469820152747,0.03375215570337522,0.04151268785415127,0.0006159152500615915,0.005666420300566642,0.031781226903178125,0.02328159645232816,0.045577728504557775,0.058388765705838876,0.012687854151268786,0.0003695491500369549,0.04114313870411431,0.04360679970436068,0.06491746735649175,0.02697708795269771,0.008869179600886918,0.011456023651145602,0.0013550135501355014,0.02451342695245134,0.0004927322000492732
62,INFP,I,N,F,P,0.060261218155955,0.010991853097116255,0.015259278417173155,0.02508728824518298,0.08276218802534592,0.01629380576748998,0.0171990171990172,0.03543256174835122,0.05379542221647485,0.00258631837579206,0.008793482477693003,0.03194103194103194,0.020949178843915686,0.04668304668304668,0.058580111211690156,0.014742014742014743,0.000129315918789603,0.037113668692616064,0.045907151170309066,0.07383938962886331,0.026509763351868616,0.006853743695848959,0.013707487391697918,0.002327686538212854,0.025216604163972586,0.000258631837579206
63,INFJ,I,N,F,J,0.06329565734681737,0.012016656751933374,0.019631171921475312,0.025342058298631766,0.0875669244497323,0.016061867935752528,0.011183819155264724,0.03521713265913147,0.053777513384889945,0.0009518143961927424,0.007138607971445568,0.0347412254610351,0.020939916716240334,0.052825698988697205,0.05817965496728138,0.013682331945270671,0.0008328375966686496,0.0347412254610351,0.04842355740630577,0.06841165972635337,0.02248661511005354,0.008209399167162403,0.011778703152885187,0.0020226055919095776,0.017489589530041642,0.0004759071980963712
64,INFJ,I,N,F,J,0.05128642017379451,0.011075140569091839,0.020276026580337368,0.024194922474016018,0.07735559720565684,0.011075140569091839,0.015505196796728574,0.035951610155051966,0.040381666382688704,0.0017038677798602829,0.006474697563469075,0.02879536547963878,0.02385414891804396,0.04361901516442324,0.05435338217754302,0.012608621570966093,0.0008519338899301414,0.03475890270914977,0.038507411824842394,0.06815471119441131,0.02385414891804396,0.01090475379110581,0.02095757369228148,0.002215028113818368,0.02078718691429545,0.0003407735559720566
65,ISTP,I,S,T,P,0.04887631620304888,0.010686782964010686,0.02215935879302216,0.022787993085022787,0.0876944837340877,0.013987112997013986,0.014772905862014773,0.03206034889203206,0.05752003771805752,0.0015715857300015717,0.008015087223008015,0.031274556027031275,0.016344491592016345,0.050133584787050135,0.05752003771805752,0.017444601603017446,0.0004714757190004715,0.0429042904290429,0.04667609618104668,0.066006600660066,0.022787993085022787,0.00942951438000943,0.011001100110011002,0.0025145371680025145,0.018544711614018546,0.00015715857300015716
66,ENFP,E,N,F,P,0.052047397630118494,0.013649317534123294,0.015899205039748013,0.027298635068246587,0.08234588270586471,0.012299385030748462,0.020848957552122394,0.03479826008699565,0.04229788510574471,0.002999850007499625,0.008999550022498875,0.0287985600719964,0.019799010049497526,0.044547772611369434,0.05909704514774261,0.013799310034498274,0.0,0.03629818509074546,0.043497825108744566,0.06059697015149242,0.02999850007499625,0.007649617519124044,0.0143992800359982,0.00044997750112494374,0.02069896505174741,0.0016499175041247937
67,INTJ,I,N,T,J,0.05951983994664888,0.013337779259753251,0.01750583527842614,0.028009336445481828,0.08702900966988997,0.011670556852284094,0.017672557519173057,0.033677892630876956,0.04434811603867956,0.0011670556852284096,0.007169056352117373,0.03217739246415472,0.017839279759919974,0.05051683894631544,0.06285428476158719,0.01300433477825942,0.0005001667222407469,0.040680226742247416,0.05035011670556852,0.06702234078026009,0.02867622540846949,0.008002667555851951,0.016672224074691565,0.0011670556852284096,0.022674224741580526,0.0006668889629876625
68,ISFJ,I,S,F,J,0.0511632803452995,0.011369617854511,0.01368565112117065,0.023791978102958206,0.09200968523002422,0.014527845036319613,0.01694915254237288,0.035161595957469205,0.04189914727866091,0.0018949363090851668,0.009790504263606696,0.03568796715443731,0.02558164017264975,0.052742393936203814,0.05958521949678913,0.015159490472681334,0.00021054847878724077,0.036951258027160754,0.04274134119380987,0.06390146331192757,0.020844299399936834,0.009053584587851353,0.01631750710601116,0.002210759027266028,0.022633961469628382,0.0006316454363617223
69,ENFP,E,N,F,P,0.05016722408026756,0.0126347082868822,0.012263099219620958,0.026941657376439984,0.08416945373467112,0.016722408026755852,0.014492753623188406,0.029914529914529916,0.04626532887402453,0.0011148272017837235,0.008361204013377926,0.033816425120772944,0.022296544035674472,0.04663693794128577,0.05332590115198811,0.008175399479747306,0.0001858045336306206,0.03325901151988109,0.040319583797844664,0.06428836863619472,0.01858045336306206,0.006874767744332962,0.01282051282051282,0.001300631735414344,0.018208844295800816,0.0003716090672612412
70,ISTP,I,S,T,P,0.05469289164941339,0.011732229123533472,0.021048999309868876,0.024154589371980676,0.08661145617667357,0.01466528640441684,0.016908212560386472,0.037094547964113184,0.05003450655624569,0.0010351966873706005,0.006383712905452036,0.032781228433402344,0.020703933747412008,0.04572118702553485,0.05969634230503796,0.01466528640441684,0.000862663906142167,0.037267080745341616,0.046583850931677016,0.07401656314699794,0.024844720496894408,0.006901311249137336,0.012077294685990338,0.0010351966873706005,0.019151138716356108,0.0005175983436853002
71,ENFP,E,N,F,P,0.05465784622058345,0.009868777789827567,0.01637566424465893,0.020062899902396705,0.08122763257781151,0.013339117232404295,0.018436178288688862,0.03535408307125041,0.04576510139898059,0.001952065936449409,0.009218089144344431,0.03275132848931786,0.020062899902396705,0.045548205183819544,0.05726060080251599,0.013339117232404295,0.0007591367530636591,0.03296822470447891,0.04966923327187941,0.06604489751653833,0.02472616852835918,0.007482919423056068,0.014206702093048477,0.0004337924303220909,0.02190651773126559,0.00021689621516104545
72,ENFP,E,N,F,P,0.05515719801434087,0.013568670711527854,0.01643684500827358,0.02592388306674021,0.08935466078323222,0.014451185879757309,0.01842250413678985,0.03596249310535025,0.04853833425261997,0.0013237727523441808,0.006839492553778268,0.030667402095973524,0.021400992829564258,0.05151682294539437,0.06133480419194705,0.014451185879757309,0.00011031439602868175,0.03640375068946498,0.04732487589630447,0.06607832322118036,0.02404853833425262,0.010148924434638721,0.01566464423607281,0.000882515168229454,0.02084942084942085,0.0009928295642581356
73,INFP,I,N,F,P,0.055848020141908906,0.00904097047379263,0.013618677042801557,0.024490730144197757,0.0957885099565118,0.01373311970702678,0.01556420233463035,0.050812542915999084,0.047722590981918056,0.0011444266422522317,0.010299839780270085,0.02677958342870222,0.017624170290684367,0.04760814831769283,0.04932478828107118,0.010414282444495307,0.0008010986495765621,0.03856717784390021,0.048180361638818954,0.06889448386358435,0.0217441062027924,0.007553215838864729,0.016136415655756468,0.0012588693064774549,0.017166399633783476,0.0
74,ENFJ,E,N,F,J,0.0478125,0.0140625,0.019375,0.03375,0.0809375,0.0128125,0.008125,0.034375,0.0353125,0.0009375,0.0075,0.0328125,0.0153125,0.041875,0.0621875,0.0190625,0.0,0.0353125,0.038125,0.053125,0.035625,0.0021875,0.0125,0.0,0.0278125,0.0
75,INTJ,I,N,T,J,0.056132324476508885,0.008622206581031145,0.02445891254619039,0.021291571353158543,0.0812950906211508,0.015308815766320606,0.015308815766320606,0.03378497272567306,0.055252507478444485,0.0010557803976772831,0.004926975189160654,0.02674643674115784,0.018300193559739573,0.05683617807496041,0.06264297026218546,0.016012669364772126,0.0008798169980644026,0.03642442371986627,0.04645433749780046,0.06475453105754003,0.019180010557803977,0.007390462783740982,0.012845328171740278,0.0019355973957416858,0.01724441316206229,0.0014077071969030442
76,ENFJ,E,N,F,J,0.05549822268088522,0.010090585941979131,0.020754500630661622,0.020983832129342964,0.08393532851737186,0.01536521041165004,0.015709207659672056,0.03210640981538814,0.051140924205939686,0.0011466574934067195,0.007911936704506364,0.03348239880747621,0.022589152620112372,0.04919160646714826,0.06386882238275426,0.013989221419561977,0.0009173259947253755,0.0392156862745098,0.04277032450407063,0.06891411535374384,0.020983832129342964,0.0068799449604403165,0.015709207659672056,0.0016053204907694072,0.01949317738791423,0.0013759889920880633
77,INTP,I,N,T,P,0.05013927576601671,0.012335853561480302,0.02009550338241146,0.02586549940310386,0.06963788300835655,0.012733784321528054,0.015519299641862315,0.029048945483485872,0.047154795065658575,0.001392757660167131,0.008555511341026662,0.025467568643056108,0.023676880222841225,0.04556307202546757,0.06784719458814166,0.017111022682053324,0.0003979307600477517,0.03800238758456029,0.04257859132510943,0.06486271388778353,0.03362514922403502,0.008953442101074413,0.023079984082769598,0.002586549940310386,0.021687226422602467,0.0007958615200955034
78,INFJ,I,N,F,J,0.05770876635285487,0.008069446142560215,0.010636997187920284,0.023841545421200636,0.07629294534784203,0.014916248930187065,0.0187064433304805,0.0401027020418144,0.04756082650690793,0.0014671720259200392,0.008558503484533561,0.028487590169947428,0.019317765007947182,0.048416676855361294,0.058686881036801565,0.013571341239760362,0.0007335860129600196,0.03753515099645433,0.045726861474507885,0.07079105025064189,0.020662672698373883,0.007947181807066878,0.016994742633573787,0.00024452867098667317,0.01907323633696051,0.0004890573419733463
79,INFP,I,N,F,P,0.05723406681108197,0.011287196442822939,0.019610078668338846,0.02109223577699236,0.08835936609280584,0.01664576445103181,0.01151522061338502,0.03750997605746209,0.046174894538821114,0.0006840725116862387,0.006156652605176149,0.02724888838216851,0.018013909474404288,0.04640291870938319,0.05883023600501653,0.01561965568350245,0.000570060426405199,0.042640519895108885,0.04161441112757952,0.0681792269980618,0.022004332459240678,0.008778930566640064,0.012085281039790218,0.0018241933644966366,0.022802417056207957,0.000570060426405199
80,INTJ,I,N,T,J,0.05815849548864007,0.012392651375149473,0.019132514403739538,0.025763669964126535,0.08250896836612676,0.013262311120773997,0.016197412762256766,0.038917273616697466,0.04957060550059789,0.0013044896184367866,0.009240134797260572,0.03456897488857485,0.01880639199913034,0.04783128600934884,0.06055005978910751,0.01391455592999239,0.0008696597456245244,0.037721491466463745,0.041634960321774106,0.07500815306011523,0.02424176540928362,0.007609522774214589,0.0160887052940537,0.00097836721382759,0.019349929340145667,0.0005435373410153277
81,INFJ,I,N,F,J,0.058230429364449984,0.008383369208111476,0.013141497677580152,0.02786903817831653,0.08734564404667497,0.014840829273818964,0.017559759827801065,0.040444091990483745,0.04724141837543899,0.0007930214115781126,0.0099694120312677,0.030701257505381215,0.02458366375892149,0.05211283561799026,0.055964653902798235,0.012688342585249802,0.0005664438654129376,0.03013481363996828,0.04871417242551263,0.0662739322533137,0.0199388240625354,0.008270080435028889,0.011668743627506514,0.0009063101846607002,0.01925909142403988,0.00011328877308258752
